left_Form Name,right_original_id,right_label,similarity
px290201_phenx_concentrated_poverty,HP:0045082,Decreased body mass index,0.7580593047676103
px290201_phenx_concentrated_poverty,HP:0031818,Abnormal waist to hip ratio,0.7527252000760566
px290201_phenx_concentrated_poverty,HP:0045082,Decreased body mass index,0.7570044219063211
px290201_phenx_concentrated_poverty,HP:0045082,Decreased body mass index,0.7555410362025722
px290201_phenx_concentrated_poverty,HP:0045082,Decreased body mass index,0.7582368049703536
px290201_phenx_concentrated_poverty,HP:0045082,Decreased body mass index,0.7479354065429983
px290201_phenx_concentrated_poverty,HP:0045082,Decreased body mass index,0.7540076048860475
px290201_phenx_concentrated_poverty,HP:0045082,Decreased body mass index,0.7554200120231865
px290201_phenx_concentrated_poverty,HP:0045082,Decreased body mass index,0.7591370209842464
px290201_phenx_concentrated_poverty,HP:0045082,Decreased body mass index,0.7524567130154051
px290201_phenx_concentrated_poverty,HP:0045082,Decreased body mass index,0.7579785636339368
px290201_phenx_concentrated_poverty,HP:0012599,Abnormal urine phosphate concentration,0.7560811163817497
px180501_phenx_emotional_state_adult_protocol,NBO:0000601,emotional behavior phenotype,0.7783179865882539
px320902_quality_of_life_in_cancer_survivors,HP:0033666,Diminished physical functioning,0.8011361100312888
px520405_phenx_expectancies_alcohol_tobacco_and_other_substances_pr,HP:0410171,Increased cotinine level,0.7919572193244612
px150703_phenx_total_physical_activitycomprehensive_older_adult_prot,HP:0033666,Diminished physical functioning,0.7652445168999606
px150703_phenx_total_physical_activitycomprehensive_older_adult_prot,obo:hp#display_label,display label,0.7718095082285333
px090401_phenx_chest_computed_tomography_ct,HP:0006528,Chronic lung disease,0.8116071024338495
px560201_phenx_comprehensive_hiv_risk_assessment,HP:4000178,Anti-retroviral therapy exposure,0.7691779116345582
px101001_phenx_male_sexual_function,HP:0000802,Impotence,0.7887815633306323
px180501_phenx_emotional_state_adult_protocol,NBO:0000601,emotional behavior phenotype,0.7768435109180751
px141001_phenx_oral_glucose_tolerance_test,HP:0004924,Abnormal oral glucose tolerance,0.7801286365107472
px181301_phenx_chronic_stress,obo:hp#display_label,display label,0.7648886666153973
px181301_phenx_chronic_stress,HP:4000110,Exposure history,0.7629911238341858
px151302_phenx_physical_activity_selfefficacy_adult_protocol,obo:hp#display_label,display label,0.7617614908268591
px181501_phenx_social_capital,dce:title,title,0.7659168636645753
px181501_phenx_social_capital,obo:hp#display_label,display label,0.7576486220426815
px181501_phenx_social_capital,obo:hp#display_label,display label,0.7572829487553249
px181501_phenx_social_capital,obo:hp#display_label,display label,0.7538481830985455
px181501_phenx_social_capital,obo:hp#display_label,display label,0.7487031009128736
px181501_phenx_social_capital,oio:logical-definition-view-relation,logical-definition-view-relation,0.7613959613454625
px181501_phenx_social_capital,oio:logical-definition-view-relation,logical-definition-view-relation,0.7571464543823951
px121601_phenx_psychopathy,obo:hp#display_label,display label,0.760522834555904
px201701_phenx_consensus_auditoryperceptual_evaluation_of_voice_capev,HP:0001608,Abnormality of the voice,0.7834338911316803
px201701_phenx_consensus_auditoryperceptual_evaluation_of_voice_capev,HP:0008045,Enlarged flash visual evoked potentials,0.7804017578017576
px201701_phenx_consensus_auditoryperceptual_evaluation_of_voice_capev,HP:0001608,Abnormality of the voice,0.7807270245209315
px201701_phenx_consensus_auditoryperceptual_evaluation_of_voice_capev,HP:0001621,Weak voice,0.7898512429715374
px201701_phenx_consensus_auditoryperceptual_evaluation_of_voice_capev,HP:0031431,Persistent repetition of sounds,0.7929267211856869
px201701_phenx_consensus_auditoryperceptual_evaluation_of_voice_capev,HP:0001621,Weak voice,0.7879696695959356
px201701_phenx_consensus_auditoryperceptual_evaluation_of_voice_capev,HP:0031431,Persistent repetition of sounds,0.7932292942112571
px201701_phenx_consensus_auditoryperceptual_evaluation_of_voice_capev,HP:0012821,Unilateral vocal cord paresis,0.7835595460343431
px180401_phenx_disinhibiting_behaviors_impulsivity_adolescent_and_a,HP:0100710,Impulsivity,0.7709505767905742
px180402_phenx_disinhibiting_behaviors_impulsivity_child_protocol,NBO:0000266,cognitive behavior phenotype,0.7731720105780052
px130501_phenx_migraine,HP:0002083,Migraine without aura,0.8117190200663981
px121101_phenx_personality_traits,NBO:0000243,behavioral phenotype,0.7704196743075964
px320902_quality_of_life_in_cancer_survivors,HP:0033666,Diminished physical functioning,0.7861520683464769
px080201_phenx_consumption_of_sweet_beverages,NBO:0000886,increased amount of liquid in drinking regulation,0.785770896656038
px080201_phenx_consumption_of_sweet_beverages,NBO:0000540,drinking behavior phenotype,0.7776567401259611
px110101_phenx_contact_biometry,HP:0031730,Axial myopia,0.8034082505279927
px110101_phenx_contact_biometry,HP:0011486,Abnormality of corneal thickness,0.8313867933776743
px110101_phenx_contact_biometry,HP:4000110,Exposure history,0.7580428700713634
px940101_PX940101,HP:4000145,History of recent viral illness,0.7655207642421008
px061501_phenx_personal_care_products,HP:0030961,Microspherophakia,0.764938858124128
px061501_phenx_personal_care_products,obo:hp#display_label,display label,0.7615814226219879
px061501_phenx_personal_care_products,obo:hp#display_label,display label,0.7589622149116521
px111301_phenx_contact_lens_use_adult,HP:0500081,Pseudophakia,0.7601633081418708
px111301_phenx_contact_lens_use_adult,HP:0031624,Moderate myopia,0.7700013039168053
px111301_phenx_contact_lens_use_adult,HP:0500081,Pseudophakia,0.7555876782455351
px111301_phenx_contact_lens_use_adult,obo:hp#display_label,display label,0.7607642534540945
px111301_phenx_contact_lens_use_adult,HP:0500081,Pseudophakia,0.7582162566518424
px651201_phenx_questionnaire_of_eating_and_weight_patterns_adult,HP:0025502,Overweight,0.7552842942096581
px651202_phenx_questionnaire_of_eating_and_weight_patterns_child,NBO:0000539,eating behavior phenotype,0.7523684411699637
px510403_phenx_substance_abuse_and_dependence_past_year_tobacco,HP:4000110,Exposure history,0.7796010702949406
px510403_phenx_substance_abuse_and_dependence_past_year_tobacco,HP:0033543,Nicotine addiction,0.7843388834829532
px510403_phenx_substance_abuse_and_dependence_past_year_tobacco,HP:4000110,Exposure history,0.778770610854978
px091001_phenx_pulse_oximetry_exercise,HP:0006528,Chronic lung disease,0.7729407396805374
px181202_phenx_crime_and_delinquency_adult_protocol,RO:0002255,developmentally contributes to,0.7560977655441259
px320902_quality_of_life_in_cancer_survivors,HP:0033666,Diminished physical functioning,0.7769261371953301
px640902_phenx_deterrents_to_suicide_clinical_adult,obo:hp#display_label,display label,0.7717698696135635
px630701_phenx_general_wellbeing,NBO:0000601,emotional behavior phenotype,0.7792558142760141
px121502_phenx_attentiondeficit_hyperactivity_disorder_symptoms_chil,HP:0007018,Attention deficit hyperactivity disorder,0.7838313021476938
px121502_phenx_attentiondeficit_hyperactivity_disorder_symptoms_chil,HP:0031937,Tachylalia,0.7930306698030949
px121502_phenx_attentiondeficit_hyperactivity_disorder_symptoms_chil,HP:0012823,Clinical modifier,0.780755558775225
px640202_phenx_intensity_of_suicidal_ideation_continuum_adult,HP:0031589,Suicidal ideation,0.7877022006046153
px520303_phenx_selfreported_craving_specific_heroin,HP:0033517,Heroin addiction,0.8017187729055917
px520306_phenx_selfreported_craving_specific_tobacco,HP:0032500,Exacerbated by tobacco use,0.7757531527417963
px180602_phenx_general_selfefficacy_child_protocol,NBO:0000601,emotional behavior phenotype,0.7670195957258956
px820701_phenx_stroke_impact_scale_sis_adults,HP:4000092,Poor conversational reciprocity,0.8025857663927561
px120903_phenx_symptoms_of_autism_spectrum_disorders_child,HP:0000717,Autism,0.8032685997004185
px181202_phenx_crime_and_delinquency_adult_protocol,HP:4000117,Valproate exposure,0.7522567539854216
px121601_phenx_psychopathy,obo:hp#display_label,display label,0.7767472011709153
px510202_phenx_screening_and_severity_of_substance_use_problems_adole,HP:0010852,EEG with photoparoxysmal response,0.7907167594578051
px050202_phenx_calcium_intake_by_adults_daily,HP:4000125,Recent honey ingestion,0.7704555852270007
px121101_phenx_personality_traits,NBO:0000243,behavioral phenotype,0.7699177779282516
px230103_phenx_eating_disorders_examination_bariatric_surgery_intervi,HP:4000123,Nutrition history,0.7778167304788802
px201501_phenx_personal_and_family_history_of_hearing_loss,HP:0034420,History of cardiovascular procedure,0.8122867954167382
px201501_phenx_personal_and_family_history_of_hearing_loss,HP:0034420,History of cardiovascular procedure,0.814675977325669
px201501_phenx_personal_and_family_history_of_hearing_loss,HP:0034420,History of cardiovascular procedure,0.7879248709104695
px070801_phenx_preexisting_conditions_associated_with_cancer,HP:0034420,History of cardiovascular procedure,0.8219591380720432
px070801_phenx_preexisting_conditions_associated_with_cancer,HP:0034420,History of cardiovascular procedure,0.793732341815296
px040601_phenx_angina,HP:0033666,Diminished physical functioning,0.7588499495136221
px200302_phenx_early_childhood_speech_and_language_assessment_speech,HP:0001344,Absent speech,0.7863214265189341
px110401_phenx_eye_diseases_and_treatment_in_young_children,HP:0001123,Visual field defect,0.8125064046321738
px110401_phenx_eye_diseases_and_treatment_in_young_children,HP:0001123,Visual field defect,0.8024391791698465
px110401_phenx_eye_diseases_and_treatment_in_young_children,HP:0001123,Visual field defect,0.8095245864890573
px091701_phenx_urine_assay_for_tobacco_smoke_exposure,HP:0410171,Increased cotinine level,0.8784495329072435
px091301_phenx_quality_of_life_as_affected_by_respiratory_disease,HP:0034807,Paroxysmal nocturnal dyspnea,0.8015041955785661
px091301_phenx_quality_of_life_as_affected_by_respiratory_disease,HP:0002094,Dyspnea,0.8032544549573051
px091301_phenx_quality_of_life_as_affected_by_respiratory_disease,HP:0002094,Dyspnea,0.7941776082658087
px091301_phenx_quality_of_life_as_affected_by_respiratory_disease,HP:0002094,Dyspnea,0.8001918431993024
px091301_phenx_quality_of_life_as_affected_by_respiratory_disease,HP:0006528,Chronic lung disease,0.7943073500860858
px091301_phenx_quality_of_life_as_affected_by_respiratory_disease,HP:0002094,Dyspnea,0.7909256279423762
px090901_phenx_personal_and_family_history_of_respiratory_symptoms_dise,HP:0033362,Recurrent coughing spasms,0.7840287901330462
px090901_phenx_personal_and_family_history_of_respiratory_symptoms_dise,HP:0034807,Paroxysmal nocturnal dyspnea,0.792510906230174
px090901_phenx_personal_and_family_history_of_respiratory_symptoms_dise,HP:0034315,Chronic cough,0.8069232679572984
px090901_phenx_personal_and_family_history_of_respiratory_symptoms_dise,HP:0032443,Past medical history,0.803682852279466
px090901_phenx_personal_and_family_history_of_respiratory_symptoms_dise,HP:0032443,Past medical history,0.781671444775415
px090901_phenx_personal_and_family_history_of_respiratory_symptoms_dise,HP:0033362,Recurrent coughing spasms,0.8026976864499605
px090901_phenx_personal_and_family_history_of_respiratory_symptoms_dise,HP:0033362,Recurrent coughing spasms,0.8085021533656893
px090901_phenx_personal_and_family_history_of_respiratory_symptoms_dise,HP:0033362,Recurrent coughing spasms,0.8083972000105574
px090901_phenx_personal_and_family_history_of_respiratory_symptoms_dise,HP:0033362,Recurrent coughing spasms,0.7828095799820818
px090901_phenx_personal_and_family_history_of_respiratory_symptoms_dise,HP:4000110,Exposure history,0.7897628698238565
px180801_phenx_perceived_stress,HP:0033666,Diminished physical functioning,0.7661825324389259
px130301_phenx_history_of_stroke_ischemic_infarction_and_hemorrhage,HP:0007236,Recurrent subcortical infarcts,0.769811750422695
px520304_phenx_selfreported_craving_specific_marijuana,HP:0500110,Positive urine cannabinoid test,0.7767370868339711
px120601_phenx_eating_disorders_screener,HP:0002591,Polyphagia,0.8003519718831903
px520303_phenx_selfreported_craving_specific_heroin,HP:0033517,Heroin addiction,0.8054142347096787
px520302_phenx_selfreported_craving_specific_cocaine,HP:0033513,Cocaine addiction,0.7846769798727656
px510403_phenx_substance_abuse_and_dependence_past_year_tobacco,HP:4000167,Recent steroid exposure,0.7713557420002275
px120903_phenx_symptoms_of_autism_spectrum_disorders_child,HP:0000717,Autism,0.7816427364531137
px091601_phenx_spirometry,HP:0030878,Abnormality on pulmonary function testing,0.7592501588584786
px161201_phenx_international_travel_history,HP:4000110,Exposure history,0.798501418589667
px161201_phenx_international_travel_history,HP:4000110,Exposure history,0.7963427906773404
px161201_phenx_international_travel_history,HP:0033623,Birth history,0.793697369649682
px161201_phenx_international_travel_history,HP:0500101,Gastric fluid xenobiotic,0.7590291978251347
px161201_phenx_international_travel_history,HP:4000110,Exposure history,0.7683931670318334
px940301_PX940301,HP:4000144,Recent past medical history,0.787226459080938
px940301_PX940301,HP:4000144,Recent past medical history,0.7600943208627217
px940301_PX940301,obo:hp#display_label,display label,0.7499142410361584
px940301_PX940301,HP:0012823,Clinical modifier,0.7637136696197991
px940301_PX940301,HP:0012653,Status asthmaticus,0.7695994317320298
px940301_PX940301,HP:0032317,Family history of cancer,0.7575935747416552
px940301_PX940301,HP:0006694,Early progressive calcific cardiac valvular disease,0.7744460394718667
px940301_PX940301,HP:0003774,Stage 5 chronic kidney disease,0.7849930385752902
px940301_PX940301,HP:0006528,Chronic lung disease,0.7910430215758646
px940301_PX940301,HP:0000716,Depression,0.7612115667122176
px940301_PX940301,HP:0008255,Transient neonatal diabetes mellitus,0.7605423026658739
px940301_PX940301,HP:0006572,Subacute progressive viral hepatitis,0.7770012470607921
px940301_PX940301,HP:0006572,Subacute progressive viral hepatitis,0.7776873073993484
px940301_PX940301,HP:4000178,Anti-retroviral therapy exposure,0.7798946549337591
px940301_PX940301,HP:4000118,Hydralazine exposure,0.7727249440510878
px940301_PX940301,HP:0012823,Clinical modifier,0.7573799325528114
px940301_PX940301,HP:0012823,Clinical modifier,0.7742673620667273
px940301_PX940301,HP:0033667,Diminished mental health,0.7560648039115978
px940301_PX940301,HP:0032262,Pulmonary tuberculosis,0.7819322534167665
px940301_PX940301,HP:4000178,Anti-retroviral therapy exposure,0.7676021962577625
px940301_PX940301,HP:4000178,Anti-retroviral therapy exposure,0.7936860092989256
px940301_PX940301,HP:4000178,Anti-retroviral therapy exposure,0.7725641912307044
px940301_PX940301,HP:4000178,Anti-retroviral therapy exposure,0.7898521991434022
px940301_PX940301,HP:4000112,Medication history,0.8031314755750703
px940301_PX940301,HP:4000112,Medication history,0.7823093083028596
px940301_PX940301,HP:4000112,Medication history,0.7632368485274561
px940301_PX940301,HP:4000146,History of recent dental procedure,0.7800704935883358
px940301_PX940301,obo:hp#display_label,display label,0.7374589758005926
px960101_PX960101,obo:hp#display_label,display label,0.7385912035071784
px960101_PX960101,HP:0000739,Anxiety,0.7587614787551598
px960101_PX960101,HP:0033666,Diminished physical functioning,0.769698479262312
px960101_PX960101,HP:0031355,Maintenance insomnia,0.7646861528916838
px960101_PX960101,obo:hp#display_label,display label,0.7529568762884938
px960101_PX960101,HP:0033666,Diminished physical functioning,0.7601922631947198
px960101_PX960101,HP:4000110,Exposure history,0.7590303420042889
px960101_PX960101,obo:hp#display_label,display label,0.7457012541779199
px960101_PX960101,obo:hp#display_label,display label,0.748919794046815
px960101_PX960101,HP:0000716,Depression,0.7756401715745906
px960101_PX960101,HP:0000716,Depression,0.7599068085244427
px960101_PX960101,HP:0033666,Diminished physical functioning,0.7579273582076049
px960101_PX960101,HP:0000739,Anxiety,0.7718433400114809
px960101_PX960101,HP:4000110,Exposure history,0.7844543811582299
px960101_PX960101,obo:hp#display_label,display label,0.7518259784086285
px960101_PX960101,obo:hp#display_label,display label,0.7474334009343571
px960101_PX960101,obo:hp#display_label,display label,0.7474899534079766
px960101_PX960101,obo:hp#display_label,display label,0.7530297241941937
px960201_PX960201,HP:0005360,Susceptibility to chickenpox,0.749197141278392
px960202_PX960202,obo:hp#display_label,display label,0.748670302401243
px960201_PX960201,HP:0033666,Diminished physical functioning,0.7627845070655043
px960202_PX960202,HP:0005396,Susceptibility to coronavirus 229e,0.750288542715572
px960201_PX960201,HP:4000110,Exposure history,0.7511691445329131
px960202_PX960202,HP:0005396,Susceptibility to coronavirus 229e,0.7464546032073447
px960201_PX960201,HP:0033666,Diminished physical functioning,0.745143744192486
px960202_PX960202,HP:0005396,Susceptibility to coronavirus 229e,0.7418477914257495
px960203_PX960203,HP:0033666,Diminished physical functioning,0.7671373212641881
px960204_PX960204,obo:hp#display_label,display label,0.762388246273509
px960201_PX960201,NBO:0000243,behavioral phenotype,0.771159890828339
px960202_PX960202,obo:hp#display_label,display label,0.7564281735598224
px960201_PX960201,NBO:0000243,behavioral phenotype,0.7644158485696393
px960202_PX960202,obo:hp#display_label,display label,0.7566762143660162
px960201_PX960201,NBO:0000469,stress related behavior,0.766092718031566
px960202_PX960202,HP:0005396,Susceptibility to coronavirus 229e,0.7470975901205853
px960203_PX960203,NBO:0000469,stress related behavior,0.7614035095797435
px960204_PX960204,HP:0005396,Susceptibility to coronavirus 229e,0.7498040154439665
px960205_PX960205,obo:hp#display_label,display label,0.7521677213301861
px960206_PX960206,obo:hp#display_label,display label,0.756185998439908
px960205_PX960205,obo:hp#display_label,display label,0.7646315392298446
px960206_PX960206,obo:hp#display_label,display label,0.7639345177819353
px960205_PX960205,obo:hp#display_label,display label,0.7497530266759477
px960206_PX960206,obo:hp#display_label,display label,0.7637244313344086
px960205_PX960205,obo:hp#display_label,display label,0.754918849590258
px960206_PX960206,obo:hp#display_label,display label,0.7663292988291079
px960205_PX960205,obo:hp#display_label,display label,0.7606369325276426
px960206_PX960206,obo:hp#display_label,display label,0.76630026182628
px960205_PX960205,HP:0005396,Susceptibility to coronavirus 229e,0.7623269837665684
px960206_PX960206,HP:0005396,Susceptibility to coronavirus 229e,0.7673362021448696
px960205_PX960205,HP:0033666,Diminished physical functioning,0.7780412947119909
px960206_PX960206,HP:0033666,Diminished physical functioning,0.7634886123250268
px960205_PX960205,HP:0033063,Shortened sleep cycle,0.775822355292284
px960206_PX960206,HP:0033063,Shortened sleep cycle,0.7681778480835433
px960205_PX960205,HP:0000001,All,0.758621389509816
px960206_PX960206,obo:hp#display_label,display label,0.7585327199661458
px960205_PX960205,HP:0000001,All,0.7638701225663933
px960206_PX960206,obo:hp#display_label,display label,0.7556547890572939
px960205_PX960205,HP:0000001,All,0.7625710239009135
px960206_PX960206,obo:hp#display_label,display label,0.7647121875172437
px960205_PX960205,obo:hp#display_label,display label,0.7614378059459527
px960206_PX960206,obo:hp#display_label,display label,0.7694591589469777
px960205_PX960205,obo:hp#display_label,display label,0.7707002709494652
px960206_PX960206,obo:hp#display_label,display label,0.7736505371742918
px960201_PX960201,HP:0033665,Diminished health-related quality of life,0.7559649474981656
px960202_PX960202,HP:0005396,Susceptibility to coronavirus 229e,0.757373638061847
px960203_PX960203,HP:0033665,Diminished health-related quality of life,0.7571919662378888
px960204_PX960204,obo:hp#display_label,display label,0.7557608915231518
px960203_PX960203,HP:0033666,Diminished physical functioning,0.7596414890668765
px960204_PX960204,obo:hp#display_label,display label,0.7470916751494595
px960201_PX960201,RO:0004035,"acts upstream of, negative effect",0.7529420529290867
px960202_PX960202,RO:0004035,"acts upstream of, negative effect",0.7571972472540992
px960203_PX960203,RO:0004035,"acts upstream of, negative effect",0.754217920593492
px960204_PX960204,RO:0004035,"acts upstream of, negative effect",0.7587231231555135
px960203_PX960203,obo:hp#display_label,display label,0.7620048960378163
px960204_PX960204,obo:hp#display_label,display label,0.7651824765859547
px960201_PX960201,HP:0005396,Susceptibility to coronavirus 229e,0.7648127311091845
px960202_PX960202,obo:hp#display_label,display label,0.7687360383585519
px960203_PX960203,HP:0032942,Avoidance of stimuli associated with traumatic event,0.776249612056547
px960204_PX960204,HP:0032942,Avoidance of stimuli associated with traumatic event,0.7648474512815522
px960201_PX960201,HP:0032942,Avoidance of stimuli associated with traumatic event,0.7741971093428159
px960202_PX960202,HP:0032942,Avoidance of stimuli associated with traumatic event,0.7638292446002365
px960201_PX960201,obo:hp#display_label,display label,0.7618699803802339
px960202_PX960202,HP:0005396,Susceptibility to coronavirus 229e,0.76233653313559
px960203_PX960203,HP:0033063,Shortened sleep cycle,0.7752669357795507
px960204_PX960204,HP:0033063,Shortened sleep cycle,0.7639952939326989
px960201_PX960201,HP:0033063,Shortened sleep cycle,0.7787820633347934
px960202_PX960202,HP:0033063,Shortened sleep cycle,0.7676479724816128
px960203_PX960203,HP:0032938,Recurrent trauma-related distressing dreams,0.7975816006102245
px960204_PX960204,HP:0032938,Recurrent trauma-related distressing dreams,0.7634099604250397
px960201_PX960201,HP:0032941,Intense psychological distress to cues,0.7770889727189463
px960202_PX960202,HP:0032941,Intense psychological distress to cues,0.76491697020001
px960203_PX960203,HP:0032941,Intense psychological distress to cues,0.7808351764436001
px960204_PX960204,HP:0032941,Intense psychological distress to cues,0.7601188503423586
px960201_PX960201,HP:0032938,Recurrent trauma-related distressing dreams,0.793368850506029
px960202_PX960202,HP:0032938,Recurrent trauma-related distressing dreams,0.7744896599067979
px960203_PX960203,obo:hp#display_label,display label,0.7635683174017911
px960204_PX960204,HP:0012005,Deja vu aura,0.7628597390311256
px960203_PX960203,HP:0025161,Frequent temper tantrums,0.7684056205000193
px960204_PX960204,HP:0031473,Hostility,0.7631646953561996
px960201_PX960201,HP:0025161,Frequent temper tantrums,0.7664646412485516
px960202_PX960202,HP:0031473,Hostility,0.7657691381219048
px960201_PX960201,HP:0002267,Exaggerated startle response,0.7721604725475645
px960202_PX960202,obo:hp#display_label,display label,0.7621432280926055
px960203_PX960203,HP:0002267,Exaggerated startle response,0.7728198609527422
px960204_PX960204,obo:hp#display_label,display label,0.7605548843902141
px960201_PX960201,HP:0011008,Temporal pattern,0.7823268679919183
px960202_PX960202,HP:0003677,Slowly progressive,0.7834960279821367
px960203_PX960203,HP:0011008,Temporal pattern,0.7840455375358593
px960204_PX960204,HP:0003677,Slowly progressive,0.7868998825098997
px960203_PX960203,obo:hp#display_label,display label,0.7567638701582373
px960204_PX960204,obo:hp#display_label,display label,0.7594605902777298
px960203_PX960203,obo:hp#display_label,display label,0.7518009506939524
px960204_PX960204,obo:hp#display_label,display label,0.7587047532242911
px960203_PX960203,obo:hp#display_label,display label,0.7596955206350922
px960204_PX960204,obo:hp#display_label,display label,0.7569237109581437
px960203_PX960203,obo:hp#display_label,display label,0.7696982392479287
px960204_PX960204,obo:hp#display_label,display label,0.7673870327558977
px960205_PX960205,HP:0012760,Reduced social reciprocity,0.7732571832841552
px960206_PX960206,obo:hp#display_label,display label,0.75764581663967
px960201_PX960201,HP:0025226,Triggered by stress,0.7634872888148083
px960202_PX960202,HP:0005396,Susceptibility to coronavirus 229e,0.7497514303412515
px940401_covid_vaccination_adult,HP:0410301,Partial absence of specific antibody response to unconjugated pneumococcus vaccine,0.7619267271517118
px940401_covid_vaccination_adult,HP:0003593,Infantile onset,0.74354819544784
px940401_covid_vaccination_adult,HP:0003593,Infantile onset,0.7372007624095646
px940401_covid_vaccination_adult,HP:0410301,Partial absence of specific antibody response to unconjugated pneumococcus vaccine,0.7460207368601319
px940401_covid_vaccination_adult,HP:0011462,Young adult onset,0.74281235663709
px940401_covid_vaccination_adult,HP:0025219,Triggered by vaccination,0.7675008096711239
px940401_covid_vaccination_adult,HP:0410301,Partial absence of specific antibody response to unconjugated pneumococcus vaccine,0.7665080793898527
px940401_covid_vaccination_adult,HP:0025532,Positive pathergy test,0.7444631424626063
px940401_covid_vaccination_adult,HP:0020089,Post-vaccination rubella,0.7418026860141326
px940401_covid_vaccination_adult,HP:0410301,Partial absence of specific antibody response to unconjugated pneumococcus vaccine,0.752623787488727
px940401_covid_vaccination_adult,HP:0020091,Post-vaccination rotavirus infection,0.7442130837345894
px940401_covid_vaccination_adult,HP:0410301,Partial absence of specific antibody response to unconjugated pneumococcus vaccine,0.7631208574995725
px940401_covid_vaccination_adult,HP:4000167,Recent steroid exposure,0.7406599383431753
px940401_covid_vaccination_adult,HP:4000167,Recent steroid exposure,0.7388201055836344
px940401_covid_vaccination_adult,HP:0410301,Partial absence of specific antibody response to unconjugated pneumococcus vaccine,0.7543741208656887
px940401_covid_vaccination_adult,HP:4000167,Recent steroid exposure,0.7398589179641428
px940401_covid_vaccination_adult,HP:4000167,Recent steroid exposure,0.7654162265503789
px940401_covid_vaccination_adult,HP:4000167,Recent steroid exposure,0.750125647767838
px940401_covid_vaccination_adult,obo:hp#display_label,display label,0.7398624774267107
px940401_covid_vaccination_adult,HP:4000167,Recent steroid exposure,0.7503198134473809
px940402_covid_vaccination_child,HP:0034756,Fetal exposure history,0.7667129142303153
px940402_covid_vaccination_child,obo:hp#display_label,display label,0.7517734152623093
px940402_covid_vaccination_child,HP:0002686,Pregnancy history,0.7532874567064578
px940402_covid_vaccination_child,HP:0025219,Triggered by vaccination,0.7494533796385602
px940402_covid_vaccination_child,obo:hp#display_label,display label,0.7496653067382606
px940402_covid_vaccination_child,HP:0410299,Decreased specific antibody response to polysaccharide vaccine,0.747797505432181
px940402_covid_vaccination_child,HP:0020091,Post-vaccination rotavirus infection,0.7536535474945333
px940402_covid_vaccination_child,HP:0003561,Birth length less than 3rd percentile,0.750745704799439
px940402_covid_vaccination_child,obo:hp#display_label,display label,0.7488427734949714
px080201_phenx_consumption_of_sweet_beverages,HP:4000122,History of exclusive breast feeding,0.7892970743338554
px080201_phenx_consumption_of_sweet_beverages,HP:0100327,Cow milk allergy,0.7663838988932055
px080201_phenx_consumption_of_sweet_beverages,HP:0100327,Cow milk allergy,0.7725543115201489
px080201_phenx_consumption_of_sweet_beverages,HP:0100327,Cow milk allergy,0.7694729677443484
px080201_phenx_consumption_of_sweet_beverages,HP:0100327,Cow milk allergy,0.7845852510579796
px071201_phenx_medications_current_and_past_use_of_pain_relievers_stati,HP:4000112,Medication history,0.7915580084729803
px071201_phenx_medications_current_and_past_use_of_pain_relievers_stati,HP:4000114,Statin exposure,0.7972318126905011
px071201_phenx_medications_current_and_past_use_of_pain_relievers_stati,HP:4000114,Statin exposure,0.7827646877535732
px071201_phenx_medications_current_and_past_use_of_pain_relievers_stati,HP:4000167,Recent steroid exposure,0.7751592312278663
px040701_phenx_sudden_cardiac_arrest,HP:0031628,Aborted sudden cardiac death,0.8049346656718444
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0033666,Diminished physical functioning,0.7566878800255515
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0033666,Diminished physical functioning,0.7575432740139514
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0025305,Quotidian,0.7608429771896994
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0025305,Quotidian,0.7595786190314041
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0025305,Quotidian,0.7532960313173412
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0033666,Diminished physical functioning,0.7572322236842596
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0025305,Quotidian,0.75825035940341
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0033666,Diminished physical functioning,0.7613173374444671
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0025305,Quotidian,0.7555864454134517
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0025305,Quotidian,0.7552642817268004
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0025305,Quotidian,0.7613649953393697
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0025305,Quotidian,0.7579948033846471
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0025305,Quotidian,0.7531843205719374
px150602_phenx_sitting_sedentary_behavior_adolescent_protocol,HP:0025305,Quotidian,0.7545784996232374
px520301_phenx_selfreported_craving_specific_alcohol,NBO:0000929,frequency of drinking,0.7943916787832391
px520302_phenx_selfreported_craving_specific_cocaine,HP:0030221,Sweet craving,0.7867049196697415
px540601_phenx_sensitivity_to_reward_and_punishment_adolescent_and_ad,HP:0046503,Increased libido,0.7789921351644913
px540602_phenx_sensitivity_to_reward_and_punishment_child,HP:0046503,Increased libido,0.773659439632101
